"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","target"
7.16128587722778,7.83532476425171,2.91158294677734,0.984049022197723,-1.49954605102539,-2.09409689903259,0.575999975204468,-1.20567095279694,1.84912204742432,-0.425597995519638,-0.105672001838684,1.72888505458832,1.78898596763611,0.849798023700714,-1.10935294628143,0.537904024124146,-0.115368001163006,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,5.06951189041138,6.00770998001099,0.820869028568268,0.896189987659454,0.131698995828629,0.85928601026535,2.05906510353088,0.266772985458374,1.19293200969696,-1.42109096050262,2.1286609172821,-1.28810894489288,1.4587379693985,-0.734507977962494,-0.092678003013134,-0.571313977241516,-0.142634004354477,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,2.74861907958984,3.09907698631287,0.317270010709763,-0.130579993128777,2.04828190803528,-0.17348900437355,0.324615985155106,-0.300817012786865,0.471089005470276,-0.538577020168304,-0.979124009609222,-0.679165005683899,0.13596299290657,-1.09404897689819,-0.0721969977021217,-0.752002000808716,-0.660714983940125,-0.606629014015198,-0.606629014015198,-0.606629014015198,-0.606629014015198,-0.606629014015198,-0.606629014015198,-0.606629014015198,-0.606629014015198,-0.606629014015198,-0.606629014015198,-0.606629014015198,-0.606629014015198,1.31972897052765,1.09483897686005,-0.937659025192261,-0.89537101984024,-0.734961986541748,0.441859006881714,0.38917800784111,-0.944584012031555,-0.0436099991202354,-1.50426304340363,0.351267009973526,-1.01872599124908,-1.08954298496246,-0.668839991092682,-0.914771974086761,-0.836250007152557,-0.364194005727768,-0.364194005727768,-0.364194005727768,-0.364194005727768,-0.364194005727768,-0.364194005727768,-0.364194005727768,-0.364194005727768,-0.364194005727768,-0.364194005727768,-0.364194005727768,-0.364194005727768,-15.75,-47.9500007629395,-0.174878001213074
0.225762993097305,-0.0941689983010292,-0.603645980358124,0.497745007276535,0.874036014080048,0.290280014276505,-0.0776590034365654,-0.887385010719299,0.43206200003624,-0.0939629971981049,0.0291050001978874,0.407296985387802,-0.0344180017709732,-0.000607000023592263,-1.58771204948425,-0.13476699590683,0.679050028324127,1.29900598526001,1.29900598526001,1.29900598526001,1.29900598526001,1.29900598526001,1.29900598526001,1.29900598526001,1.29900598526001,1.29900598526001,1.29900598526001,1.29900598526001,1.29900598526001,0.867758989334106,0.549205005168915,-0.357172012329102,-0.578459024429321,0.293603003025055,-0.36999699473381,-0.360397011041641,-0.0882759988307953,-0.684480011463165,-0.420736014842987,0.263000011444092,0.0746169984340668,0.277972996234894,0.4685879945755,0.978995978832245,0.586847007274628,0.760344982147217,1.47559297084808,1.47559297084808,1.47559297084808,1.47559297084808,1.47559297084808,1.47559297084808,1.47559297084808,1.47559297084808,1.47559297084808,1.47559297084808,1.47559297084808,1.47559297084808,1.40011096000671,0.943587005138397,-0.402494013309479,0.0582979992032051,-0.221966996788979,-0.30248099565506,-0.539965987205505,0.179847002029419,-0.634146988391876,-0.252916008234024,-0.441251009702682,-0.342925012111664,0.628843009471893,0.212836995720863,-0.0381710007786751,-0.440290004014969,-0.157061994075775,0.859116971492767,0.859116971492767,0.859116971492767,0.859116971492767,0.859116971492767,0.859116971492767,0.859116971492767,0.859116971492767,0.859116971492767,0.859116971492767,0.859116971492767,0.859116971492767,1.62725901603699,1.98954498767853,-0.357802987098694,-0.176835000514984,0.40658900141716,-0.623763978481293,-0.653020977973938,-0.0826449990272522,-0.94793301820755,-0.495712012052536,-0.465077012777328,-0.157860994338989,0.38095098733902,1.08847796916962,-0.123594999313354,1.39114105701447,0.936616003513336,0.936616003513336,0.936616003513336,0.936616003513336,0.936616003513336,0.936616003513336,0.936616003513336,0.936616003513336,0.936616003513336,0.936616003513336,0.936616003513336,0.936616003513336,14.9099998474121,-23.5100002288818,-0.15718899667263
-0.692525029182434,-0.517800986766815,-0.788034975528717,1.21435105800629,-0.907213985919952,0.880213022232056,0.406899005174637,-0.694895029067993,-0.901868999004364,-1.70157396793365,-0.903892993927002,-0.791392982006073,-1.66746294498444,-0.334004014730453,-0.15174700319767,1.21080696582794,1.04505896568298,-0.363240987062454,-0.363240987062454,-0.363240987062454,-0.363240987062454,-0.363240987062454,-0.363240987062454,-0.363240987062454,-0.363240987062454,-0.363240987062454,-0.363240987062454,-0.363240987062454,-0.363240987062454,-0.67247599363327,-0.463102012872696,-0.747421026229858,0.0699459984898567,0.305317997932434,0.551536977291107,-0.705610990524292,-0.301218003034592,-0.365296989679337,0.0621839985251427,0.366564989089966,0.870097994804382,1.48323905467987,0.614040017127991,1.56818199157715,1.74370896816254,1.38853597640991,-0.166797995567322,-0.166797995567322,-0.166797995567322,-0.166797995567322,-0.166797995567322,-0.166797995567322,-0.166797995567322,-0.166797995567322,-0.166797995567322,-0.166797995567322,-0.166797995567322,-0.166797995567322,-0.694374978542328,-0.285766988992691,-0.291777998209,-0.274901002645493,-0.351296991109848,0.439170002937317,-0.66329300403595,0.0569280013442039,0.801809012889862,0.326462000608444,0.579645991325378,0.991641998291016,1.61221396923065,0.472009003162384,1.06035494804382,1.07083404064178,0.408001005649567,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,-0.654047012329102,0.264883011579514,-0.421474009752274,-0.405171006917953,0.170239001512527,0.0672599971294403,-1.19865703582764,-0.797954022884369,-0.556109011173248,-0.637166976928711,0.147259995341301,0.217914000153542,0.97291898727417,2.08106899261475,1.37576305866241,1.06384694576263,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,12.6499996185303,-8,2.7184419631958
-0.735562026500702,-0.684054970741272,2.05821490287781,0.716328024864197,-0.0113930003717542,0.805396020412445,1.49798202514648,0.114752002060413,0.692847013473511,0.052377000451088,0.0246249996125698,0.429205000400543,0.576029002666473,0.400388985872269,0.519513010978699,0.509496986865997,1.30307304859161,0.517134010791779,0.517134010791779,0.517134010791779,0.517134010791779,0.517134010791779,0.517134010791779,0.517134010791779,0.517134010791779,0.517134010791779,0.517134010791779,0.517134010791779,0.517134010791779,-0.0559559985995293,0.00196600006893277,2.25501608848572,0.332082003355026,-0.0518940016627312,0.376491993665695,1.16937696933746,-0.733187019824982,0.672438025474548,0.97977602481842,0.390646994113922,-0.519658029079437,-0.675643026828766,0.292993992567062,0.349806010723114,-0.058873999863863,-0.521205008029938,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,1.65828096866608,1.25422394275665,2.53528904914856,0.537779986858368,0.190259993076324,-0.1560879945755,0.707728981971741,-1.07315504550934,-0.428862988948822,-0.663483023643494,-0.304158985614777,-0.203572005033493,-0.200971007347107,1.21209096908569,1.19369101524353,0.609951972961426,-0.296155989170074,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,2.30174803733826,2.54727506637573,1.48553097248077,-0.17918199300766,0.112038001418114,0.983121991157532,0.788366973400116,-0.805625975131989,0.1666159927845,-0.178324997425079,-0.0650589987635612,-0.724246978759766,-0.751380026340485,-0.385004997253418,-0.0123260002583265,-0.392197012901306,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,9.02999973297119,38.7400016784668,-1.02068698406219
0.570272028446198,0.273157000541687,-0.27921399474144,0.083456002175808,1.04933094978333,-0.869295001029968,-0.265857994556427,-0.401675999164581,-0.872639000415802,1.14748299121857,-0.287746012210846,1.82463800907135,-0.861847996711731,-0.229360997676849,-0.966603994369507,0.278766989707947,0.0602310001850128,1.26617097854614,1.26617097854614,1.26617097854614,1.26617097854614,1.26617097854614,1.26617097854614,1.26617097854614,1.26617097854614,1.26617097854614,1.26617097854614,1.26617097854614,1.26617097854614,0.0356420017778873,-0.0447040013968945,-0.718236982822418,-0.733048975467682,-1.13678801059723,-1.30198502540588,-0.312191992998123,-0.671557009220123,-0.579330027103424,-0.772117018699646,-0.371717989444733,-0.483819991350174,0.0684849992394447,0.682730972766876,0.86717700958252,0.769446015357971,1.22669804096222,0.899749994277954,0.899749994277954,0.899749994277954,0.899749994277954,0.899749994277954,0.899749994277954,0.899749994277954,0.899749994277954,0.899749994277954,0.899749994277954,0.899749994277954,0.899749994277954,0.55792498588562,0.175587996840477,-0.32463800907135,-0.0893850028514862,-0.186611995100975,-0.415298998355865,1.09417903423309,0.298009008169174,-0.479234009981155,0.239410996437073,-0.388595998287201,-0.0133940000087023,0.517086029052734,0.120622001588345,0.317070007324219,0.287059009075165,0.60733300447464,2.45947408676147,2.45947408676147,2.45947408676147,2.45947408676147,2.45947408676147,2.45947408676147,2.45947408676147,2.45947408676147,2.45947408676147,2.45947408676147,2.45947408676147,2.45947408676147,0.984157025814056,0.279686003923416,-0.784654021263123,-0.0785939991474152,-0.250279009342194,-1.16930496692657,-0.0527810007333755,-0.180180996656418,-0.500784993171692,-0.919462978839874,-0.667912006378174,-0.820172011852264,0.306973993778229,0.119658000767231,0.271838009357452,1.28978300094604,1.6207150220871,1.6207150220871,1.6207150220871,1.6207150220871,1.6207150220871,1.6207150220871,1.6207150220871,1.6207150220871,1.6207150220871,1.6207150220871,1.6207150220871,1.6207150220871,34.0299987792969,-6.84999990463257,-0.190487995743752
0.0592169985175133,0.034536998718977,-0.703441023826599,0.188651993870735,-0.270352989435196,1.42052602767944,0.467765986919403,0.209593996405602,-0.496504992246628,1.23990797996521,0.241493001580238,-0.258381009101868,1.94452095031738,-1.03723502159119,0.250966995954514,-0.106169000267982,0.0126649998128414,0.677201986312866,0.677201986312866,0.677201986312866,0.677201986312866,0.677201986312866,0.677201986312866,0.677201986312866,0.677201986312866,0.677201986312866,0.677201986312866,0.677201986312866,0.677201986312866,1.20893704891205,1.13659405708313,-0.499356001615524,-0.812314987182617,0.707095980644226,0.155800998210907,0.451774001121521,0.854111015796661,1.21197295188904,0.227120995521545,-0.626187980175018,-0.0941549986600876,-0.0579969994723797,-0.074074998497963,-0.289063006639481,-0.685688018798828,-0.422618001699448,0.994175970554352,0.994175970554352,0.994175970554352,0.994175970554352,0.994175970554352,0.994175970554352,0.994175970554352,0.994175970554352,0.994175970554352,0.994175970554352,0.994175970554352,0.994175970554352,1.79171299934387,1.39225995540619,-0.166715994477272,0.290892988443375,0.284940004348755,1.04058301448822,0.0561549998819828,1.11945796012878,1.65977001190186,-0.302015006542206,0.164695993065834,1.38129901885986,-0.241382002830505,0.0890109986066818,-0.454602986574173,-0.398362010717392,0.224597007036209,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,2.94913291931152,2.85650992393494,0.0395300015807152,-0.196952998638153,0.526687026023865,1.24173700809479,0.728226006031036,1.40466594696045,1.42881798744202,0.501016974449158,-0.354263007640839,0.445183992385864,0.0752929970622063,-0.170386999845505,-0.50618702173233,-0.00846999976783991,2.17616295814514,2.17616295814514,2.17616295814514,2.17616295814514,2.17616295814514,2.17616295814514,2.17616295814514,2.17616295814514,2.17616295814514,2.17616295814514,2.17616295814514,2.17616295814514,12.6499996185303,-8,0.0603279992938042
-0.280627995729446,-0.310081988573074,-0.756816029548645,0.839033007621765,-0.19666999578476,1.15346896648407,-0.473973989486694,1.49160301685333,-0.105328001081944,1.36500096321106,-1.7863529920578,-1.68186604976654,-1.83652997016907,-0.0744429975748062,1.32433795928955,-1.29202497005463,-0.498634994029999,-0.288336992263794,-0.288336992263794,-0.288336992263794,-0.288336992263794,-0.288336992263794,-0.288336992263794,-0.288336992263794,-0.288336992263794,-0.288336992263794,-0.288336992263794,-0.288336992263794,-0.288336992263794,0.234003007411957,0.192690998315811,-0.503408014774323,0.841804981231689,1.107754945755,1.07117199897766,1.60078203678131,0.542038023471832,2.71682810783386,2.3595609664917,0.543735980987549,3.12418389320374,2.72969102859497,-0.308099001646042,0.783712983131409,-0.401309013366699,-0.579360008239746,-0.142030999064445,-0.142030999064445,-0.142030999064445,-0.142030999064445,-0.142030999064445,-0.142030999064445,-0.142030999064445,-0.142030999064445,-0.142030999064445,-0.142030999064445,-0.142030999064445,-0.142030999064445,1.25537896156311,0.895717024803162,-0.546966016292572,-0.175978004932404,-0.264429003000259,0.53787499666214,0.639666020870209,0.304387003183365,0.219420999288559,0.525801002979279,-0.166238993406296,0.177120000123978,0.78839498758316,-0.951622009277344,-0.827130973339081,-0.883212983608246,-0.777565002441406,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,2.17414903640747,2.34296488761902,0.119811996817589,-0.726718008518219,-0.258130013942719,0.0324809998273849,0.606023013591766,0.0363209992647171,1.34056997299194,0.473937004804611,-0.433842986822128,0.813015997409821,-0.936123013496399,-0.280095994472504,-0.995073020458221,-0.872726023197174,-0.447919994592667,-0.447919994592667,-0.447919994592667,-0.447919994592667,-0.447919994592667,-0.447919994592667,-0.447919994592667,-0.447919994592667,-0.447919994592667,-0.447919994592667,-0.447919994592667,-0.447919994592667,12.6499996185303,-8,1.10168504714966
-0.503840029239655,-0.633080005645752,-0.142764002084732,-0.0659369975328445,0.259608000516891,0.338966995477676,-0.196790993213654,1.63860201835632,0.933849990367889,0.415836989879608,1.03081405162811,0.0666380003094673,0.110160999000072,-0.338420003652573,0.250710010528564,-0.393712997436523,-0.464237987995148,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.204039007425308,-0.07048399746418,0.724350988864899,-0.287227988243103,-0.0600670017302036,-0.0144039997830987,0.306607007980347,-0.0747720003128052,0.0583820007741451,-0.234755992889404,-0.368059992790222,0.106772996485233,0.0308389998972416,-0.355672985315323,-0.191569998860359,-0.707670986652374,-0.602816998958588,0.204714000225067,0.204714000225067,0.204714000225067,0.204714000225067,0.204714000225067,0.204714000225067,0.204714000225067,0.204714000225067,0.204714000225067,0.204714000225067,0.204714000225067,0.204714000225067,0.562452971935272,0.416244000196457,0.431275993585587,-0.0109200002625585,0.670835018157959,0.520563006401062,0.455718994140625,-0.25628799200058,0.379334002733231,-0.610513985157013,-0.405133992433548,0.210482999682426,-0.302049994468689,-0.584585011005402,-0.474667012691498,-0.44659298658371,-0.844500005245209,-0.0192430000752211,-0.0192430000752211,-0.0192430000752211,-0.0192430000752211,-0.0192430000752211,-0.0192430000752211,-0.0192430000752211,-0.0192430000752211,-0.0192430000752211,-0.0192430000752211,-0.0192430000752211,-0.0192430000752211,1.72998404502869,1.26253604888916,1.6119099855423,-0.199970006942749,-0.519393980503082,0.32218599319458,0.257510989904404,0.39801299571991,-0.297578006982803,-0.435377985239029,-0.315557986497879,0.329131007194519,-0.123052999377251,-0.392567008733749,-0.636443018913269,-0.426214009523392,0.209631994366646,0.209631994366646,0.209631994366646,0.209631994366646,0.209631994366646,0.209631994366646,0.209631994366646,0.209631994366646,0.209631994366646,0.209631994366646,0.209631994366646,0.209631994366646,14.6599998474121,-17.4099998474121,-0.136452004313469
0.358054012060165,0.224748998880386,-0.418565988540649,0.0107359997928143,0.160657003521919,-0.0463210009038448,-0.30221500992775,0.534560024738312,-0.561671018600464,-0.335904985666275,-1.52190899848938,1.39775097370148,-0.698095977306366,-1.01487898826599,-0.0438160002231598,-1.29625797271729,-0.250795006752014,-0.559221029281616,-0.559221029281616,-0.559221029281616,-0.559221029281616,-0.559221029281616,-0.559221029281616,-0.559221029281616,-0.559221029281616,-0.559221029281616,-0.559221029281616,-0.559221029281616,-0.559221029281616,0.301849007606506,0.339704006910324,-0.675541996955872,-0.277438014745712,0.133156999945641,-0.316026002168655,-0.618836998939514,-1.23204600811005,-0.547585010528564,-0.634371995925903,-0.921438992023468,-0.797222018241882,-0.803876996040344,-0.34382700920105,-0.534766018390656,-0.465054005384445,-0.882001996040344,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,1.12711596488953,0.749074995517731,-0.566006004810333,0.556555986404419,-0.465548992156982,-0.42009100317955,-1.00373697280884,-1.16763603687286,-0.948876023292542,-0.89870697259903,-0.76042902469635,-0.72365802526474,-0.411123007535934,-0.354423999786377,-0.771981000900269,-0.828920006752014,-1.03940403461456,-0.635182976722717,-0.635182976722717,-0.635182976722717,-0.635182976722717,-0.635182976722717,-0.635182976722717,-0.635182976722717,-0.635182976722717,-0.635182976722717,-0.635182976722717,-0.635182976722717,-0.635182976722717,2.02009010314941,2.1309130191803,-0.54381000995636,-0.2449000030756,0.229600995779037,-0.442777007818222,-1.03229701519012,-0.976284980773926,-1.04167103767395,-0.899663984775543,-1.1271950006485,-1.11688494682312,-0.922181010246277,-0.870768010616302,-0.834011971950531,-0.929364025592804,-0.703181028366089,-0.703181028366089,-0.703181028366089,-0.703181028366089,-0.703181028366089,-0.703181028366089,-0.703181028366089,-0.703181028366089,-0.703181028366089,-0.703181028366089,-0.703181028366089,-0.703181028366089,52.5,-0.119999997317791,-1.04385495185852
-0.905771970748901,-0.576674997806549,-0.715466022491455,-0.603779971599579,0.247512996196747,1.1319659948349,-0.389025986194611,0.12950299680233,1.01712596416473,1.19099998474121,0.341688007116318,-0.428768992424011,0.0692220032215118,-0.681995987892151,1.29034805297852,-0.145094007253647,-0.898649990558624,-0.207276999950409,-0.207276999950409,-0.207276999950409,-0.207276999950409,-0.207276999950409,-0.207276999950409,-0.207276999950409,-0.207276999950409,-0.207276999950409,-0.207276999950409,-0.207276999950409,-0.207276999950409,-0.862128019332886,-0.480489999055862,-0.806470990180969,-0.406466990709305,0.354059010744095,-0.665856003761292,-0.932780981063843,-0.585611999034882,-0.00433599995449185,-0.534425020217896,-0.328952014446259,-0.750311970710754,-0.799324989318848,-0.844569027423859,-1.07143998146057,-0.914840996265411,-1.02276802062988,-0.256579995155334,-0.256579995155334,-0.256579995155334,-0.256579995155334,-0.256579995155334,-0.256579995155334,-0.256579995155334,-0.256579995155334,-0.256579995155334,-0.256579995155334,-0.256579995155334,-0.256579995155334,-0.662961006164551,0.308584004640579,0.204623997211456,-0.842375993728638,0.871608972549438,1.28428900241852,-0.0385669991374016,-0.656154990196228,0.106747999787331,0.217740997672081,-0.259326010942459,-0.617618978023529,-1.06619596481323,-0.71696799993515,-0.514968991279602,-0.83651602268219,-0.8664870262146,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.697107970714569,0.453316003084183,-0.207130998373032,0.0917359963059425,0.96834397315979,0.102124996483326,-0.2240159958601,-0.0484180003404617,0.0333239994943142,-0.42595499753952,-0.304673999547958,-1.11161303520203,-0.584648013114929,-1.09247803688049,-0.971361994743347,-0.999935984611511,-0.198785006999969,-0.198785006999969,-0.198785006999969,-0.198785006999969,-0.198785006999969,-0.198785006999969,-0.198785006999969,-0.198785006999969,-0.198785006999969,-0.198785006999969,-0.198785006999969,-0.198785006999969,41.2599983215332,69.2099990844727,-0.937457978725433
